,length,motif length,backend,time in s,setup in s,discovery in s,memory in MB,extent,lower_bound,motiflet,elbows,dataset,memory,version,extent @k,extent @k-lower_bound
312,5153051,512,SCAMPI (4 GB),15.5435633659,10.756710567,4.386794376,4599.2578125,"[4.3819e-05, 4.3819e-05, 4.3819e-05, 0.0001519644, 0.0002350048, 0.0003200101, 0.0003685997, 0.0004626211, 0.0005219545, 0.0006477822]",0.0069767261,"[None, None, [691642, 737248], [857170, 883742, 1743531], [1203271, 789481, 438752, 570898], [789468, 1203253, 570880, 438736, 737389], [646634, 1203270, 789477, 570891, 737400, 438750], [574162, 438822, 1229227, 487764, 531450, 1225428, 570955], [574154, 438814, 487757, 1229225, 531452, 1225419, 570946, 1736758], [789462, 1203250, 570880, 438736, 737383, 1253504, 1033828, 1225337, 487699]]",[2],house,4 GB,SCAMPI (4 GB),0.02545156576715861,0.01847483966715861
313,5153051,1024,SCAMPI (4 GB),27.0118095875,21.520717407,5.019258555,4599.2578125,"[6.8601997621, 6.8601997621, 6.8601997621, 7.7521928077, 8.2651239669, 21.1759685581, 22.1079542046, 22.5187382475, 23.7317534791, 23.7317534791]",0.0099982121,"[None, None, [3900333, 3242006], [3900333, 3242006, 1656050], [3900333, 3242006, 1656050, 1161432], [3900333, 3242006, 1656050, 1161432, 3651392], [3900333, 3242006, 1656050, 1161432, 3651392, 1668158], [3900333, 3242006, 1656050, 1161432, 3651392, 1668158, 3174067], [3900333, 3242006, 1656050, 1161432, 3651392, 1668158, 3174067, 805165], [3900333, 3242006, 1656050, 1161432, 3651392, 1668158, 3174067, 805165, 3439568]]",[7],house,4 GB,SCAMPI (4 GB),4.871524759159087,4.8615265470590865
314,5153051,2048,SCAMPI (4 GB),55.7245714664,14.640218194000001,25.984219332,4599.2578125,"[0.0050505363, 0.0050505363, 0.0050505363, 0.0132593937, 0.023765391400000002, 0.0321902404, 0.046526728, 0.056056030800000003, 0.056107435500000004, 0.0718584996]",0.2668939033,"[None, None, [1301732, 1642450], [1642542, 1301823, 668406], [1742034, 1693016, 1815216, 1790410], [910405, 1790337, 1741962, 1692944, 1815143], [1815240, 1742058, 1790435, 1693042, 572767, 1901499], [572763, 1901495, 1693038, 1742055, 1815236, 882366, 1790431], [1790430, 1693037, 1815235, 882365, 1742054, 572762, 910496, 1901494], [1837699, 1472860, 1763375, 1714431, 1447952, 1924706, 1324092, 880926, 858239]]",[8],house,4 GB,SCAMPI (4 GB),0.268064357198043,0.001170453898042989
315,5153051,4096,SCAMPI (4 GB),79.3877649307,13.614567206,43.276765709,4599.2578125,"[0.7054738355, 0.7054738355, 0.7054738355, 1.5968147121, 2.7736558832, 5.4963163155, 6.6506136646, 10.134724749, 17.4240717524, 18.973335611]",0.6216694908,"[None, None, [835451, 1173355], [1837282, 1762950, 1714011], [4068257, 4443578, 4517738, 4554850], [4517604, 4443454, 4068138, 4554714, 4480651], [4443468, 4068138, 4517609, 4480652, 4554713, 1254103], [4068201, 4443541, 4517694, 4554793, 4480759, 4407368, 1254163], [1035369, 3981336, 791756, 4382455, 2397978, 4566934, 2150553, 3931578], [4566920, 3931572, 4554606, 4382449, 1180561, 3981328, 791743, 4455762, 1035364]]",[6],house,4 GB,SCAMPI (4 GB),4.35583925449505,3.7341697636950504
316,1288330,512,SCAMPI (4 GB),95.7206990719,21.283574819,61.660065694000004,4589.19140625,"[0.1109926349, 0.1109926349, 0.1109926349, 0.1541846332, 0.5458826014, 0.6099579113, 0.7601213941, 1.2168763101, 1.446702548, 1.6674982448]",0.4660784074,"[None, None, [865164, 1036404], [865113, 520951, 1036353], [1251994, 466986, 1181038, 204259], [1252006, 466999, 204272, 1181051, 587376], [1252006, 466999, 204272, 1181051, 587376, 818615], [418933, 413524, 1131526, 1021905, 27594, 1197913, 756446], [1131697, 67880, 932269, 473172, 944986, 784299, 837881, 916379], [1131697, 67880, 932269, 473172, 944986, 784299, 837881, 916379, 510704]]","[3, 6]",BlackLeggedKittiwake,4 GB,SCAMPI (4 GB),1.291316477398163,0.825238069998163
317,1288330,1024,SCAMPI (4 GB),94.2683997154,19.372760179,60.97311897,4589.19140625,"[0.5263524476, 0.5263524476, 0.5263524476, 1.0030337295, 1.6583639422, 2.5013360807, 3.4033304916000002, 3.8843203127, 4.6783345393, 4.9212020953]",0.7189648777000001,"[None, None, [688051, 772011], [1243525, 771806, 687846], [1131711, 67895, 837896, 473188], [67854, 1131670, 837856, 473147, 944960], [1131642, 837827, 67825, 944929, 236716, 756562], [784236, 756552, 944920, 236706, 1022012, 67817, 1131630], [837815, 67814, 1131632, 147169, 756550, 236703, 784233, 1022009], [837815, 67814, 1131632, 473105, 147169, 756550, 236703, 784233, 1022009]]",[2],BlackLeggedKittiwake,4 GB,SCAMPI (4 GB),2.2183782579397953,1.4994133802397953
318,1288330,2048,SCAMPI (4 GB),102.7946202755,18.615221841,68.633752299,4589.19140625,"[3.6046636793, 3.6046636793, 3.6046636793, 5.3477595924, 9.5716748198, 11.8966792529, 15.4422980059, 18.6951282607, 25.9601654672, 37.8843078608]",1.172910808,"[None, None, [770862, 1242581], [1021800, 756341, 672990], [147091, 756473, 673121, 1021930], [756488, 147106, 236640, 944854, 1021944], [756455, 1021915, 673105, 236610, 944825, 147075], [756498, 147116, 944866, 236651, 673146, 473053, 1021951], [944888, 236672, 756520, 1021980, 147137, 473077, 67783, 673163], [771013, 687054, 583404, 994510, 48841, 792672, 659324, 243253, 395574]]",[7],BlackLeggedKittiwake,4 GB,SCAMPI (4 GB),6.155022978088709,4.982112170088709
319,1288330,4096,SCAMPI (4 GB),90.6294503212,14.392184064,61.070792998,4589.19140625,"[13.4919056765, 13.4919056765, 13.4919056765, 18.588380894, 45.2229219257, 79.4224631457, 111.2333635924, 154.1588253613, 217.319847505, 269.9314267611]",1.3605785654,"[None, None, [47301, 657790], [47568, 658050, 685776], [47694, 685908, 658164, 769861], [47715, 685926, 658193, 769865, 993390], [853352, 329381, 744906, 1119334, 47851, 81111], [658031, 685753, 744632, 769714, 47505, 853063, 80836], [853773, 745326, 1119738, 1177245, 686460, 48206, 558970, 488392], [853770, 1119738, 81564, 686459, 48204, 558970, 488388, 658701, 994061]]",[3],BlackLeggedKittiwake,4 GB,SCAMPI (4 GB),16.429589975440653,15.069011410040652
320,8595817,512,SCAMPI (2 GB),7.4428873062,6.457368594,0.22086845100000002,4598.3203125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,"[None, None, [59446, 928198], [59446, 928198, 410800], [59446, 928198, 410800, 536886], [59446, 928198, 410800, 536886, 596919], [59446, 928198, 410800, 536886, 596919, 663201], [59446, 928198, 410800, 536886, 596919, 663201, 693981], [59446, 928198, 410800, 536886, 596919, 663201, 693981, 696309], [59446, 928198, 410800, 536886, 596919, 663201, 693981, 696309, 725120]]",[2],Bird12-Week3_2018_1_10,2 GB,SCAMPI (2 GB),0.0,0.0
321,8595817,1024,SCAMPI (2 GB),48.2931168079,25.984814376,15.757076296,4598.3203125,"[0.0, 0.0, 0.0, 0.0, 0.0, 23.4106720358, 25.6583593921, 31.0796774039, 40.77708162, 53.6457630722]",1.8310432233,"[None, None, [536910, 586882], [536910, 586882, 696418], [537005, 586977, 696513, 7458145], [1249012, 398789, 578238, 2281928, 1292800], [2281931, 398791, 1292804, 578237, 1249011, 947135], [578282, 398834, 947175, 1249058, 2281976, 8456254, 1292848], [947162, 578272, 398823, 8456240, 1249049, 2281961, 1292837, 7489451], [398918, 578360, 971171, 1249141, 1292934, 2282053, 8456337, 947252, 5547754]]",[6],Bird12-Week3_2018_1_10,2 GB,SCAMPI (2 GB),7.324326799931854,5.493283576631854
322,8595817,2048,SCAMPI (2 GB),49.4858632088,21.55154585,21.156422028,4598.3203125,"[32.0931689375, 32.0931689375, 32.0931689375, 48.8341646081, 105.3494933516, 142.041065778, 159.9332250669, 188.8614536111, 196.8608240146, 229.9744821549]",2.6988326131,"[None, None, [398783, 1292799], [1932443, 7301489, 7132590], [578503, 392555, 399058, 971316], [399019, 1293034, 578456, 392512, 971266], [578239, 398793, 1292797, 2281948, 1780211, 1989230], [1410939, 398793, 1292797, 1780189, 2281938, 1989230, 578239], [398796, 1292806, 578242, 2281943, 1989236, 1780224, 5221262, 1410938], [398909, 1292926, 578362, 971153, 2282046, 1989338, 5221389, 1780317, 1411075]]","[3, 8]",Bird12-Week3_2018_1_10,2 GB,SCAMPI (2 GB),15.164909566327786,12.466076953227786
323,8595817,4096,SCAMPI (2 GB),56.6134941578,21.465716941,27.785249303,4598.3203125,"[127.8282964032, 127.8282964032, 127.8282964032, 213.0412547892, 259.2981822115, 274.4369139301, 335.4210418209, 354.4741107297, 449.1387391417, 508.3601563902]",3.9705262726,"[None, None, [231550, 699187], [231601, 699227, 925453], [192394, 698473, 230700, 2199474], [2199544, 230640, 698550, 192422, 629642], [192600, 698647, 629757, 878478, 230820, 2199575], [629598, 878314, 1881601, 192398, 230632, 698629, 2199429], [925633, 231908, 1040627, 699310, 8494271, 1883934, 8486589, 630232], [630349, 879072, 232016, 8486626, 699637, 8494359, 7687235, 1040750, 925877]]",[7],Bird12-Week3_2018_1_10,2 GB,SCAMPI (2 GB),22.546843601493315,18.576317328893314
324,1875227,512,SCAMPI (16 GB),13.7180223465,11.958002282,1.593121751,4593.8828125,"[10.1808337828, 10.1808337828, 10.1808337828, 24.9776977623, 36.7751672952, 36.7751672952, 36.7751672952, 42.2383768496, 42.2383768496, 42.2383768496]",0.0072233809000000005,"[None, None, [1419249, 598650], [1419249, 598650, 518993], [1419249, 598650, 518993, 1509977], [1419249, 598650, 518993, 1509977, 86977], [1419249, 598650, 518993, 1509977, 86977, 1726307], [1419249, 598650, 518993, 1509977, 86977, 1726307, 1584467], [1419249, 598650, 518993, 1509977, 86977, 1726307, 1584467, 1655932], [1419249, 598650, 518993, 1509977, 86977, 1726307, 1584467, 1655932, 104400]]",[6],HAR_Ambient_Sensor_Data,16 GB,SCAMPI (16 GB),6.499105850007369,6.491882469107368
325,1875227,1024,SCAMPI (16 GB),14.9344754219,12.680636295,2.03773107,4593.8828125,"[48.7198574039, 48.7198574039, 48.7198574039, 86.8418976202, 86.8418976202, 137.4530531934, 137.4530531934, 137.4530531934, 179.1017804423, 220.6883660092]",0.0158848897,"[None, None, [1418862, 1634131], [1418862, 1634131, 294725], [1418862, 1634131, 294725, 245793], [1418862, 1634131, 294725, 245793, 1518108], [1418862, 1634131, 294725, 245793, 1518108, 1744085], [1418862, 1634131, 294725, 245793, 1518108, 1744085, 415423], [1418862, 1634131, 294725, 245793, 1518108, 1744085, 415423, 272989], [1418862, 1634131, 294725, 245793, 1518108, 1744085, 415423, 272989, 493591]]",[7],HAR_Ambient_Sensor_Data,16 GB,SCAMPI (16 GB),14.855583664373473,14.839698774673472
326,1875227,2048,SCAMPI (16 GB),17.3569114208,13.275533103,3.577065,4593.8828125,"[239.4244384829, 239.4244384829, 239.4244384829, 372.3480801919, 560.8261544915, 560.8261544915, 1002.0321938404, 1002.0321938404, 1002.0321938404, 1002.0321938404]",0.0231336897,"[None, None, [1418086, 1497513], [1418086, 1497513, 272218], [1418086, 1497513, 272218, 1332410], [1418086, 1497513, 272218, 1332410, 1707877], [1418086, 1497513, 272218, 1332410, 1707877, 1249745], [1418086, 1497513, 272218, 1332410, 1707877, 1249745, 98674], [1418086, 1497513, 272218, 1332410, 1707877, 1249745, 98674, 1842156], [1418086, 1497513, 272218, 1332410, 1707877, 1249745, 98674, 1842156, 1743281]]",[5],HAR_Ambient_Sensor_Data,16 GB,SCAMPI (16 GB),31.654892099648674,31.631758409948674
327,1875227,4096,SCAMPI (16 GB),280.1815948486,57.532194316,160.972297689,4593.8828125,"[2005.7164853285, 2005.7164853285, 2005.7164853285, 2028.5661270376, 2354.9301343517, 2354.9301343517, 3364.7112860702, 4300.5672066349, 4300.5672066349, 4300.5672066349]",0.8192386196,"[None, None, [1416536, 1706328], [1416536, 1706328, 1330862], [1416536, 1706328, 1330862, 1692287], [1416536, 1706328, 1330862, 1692287, 1495962], [1416536, 1706328, 1330862, 1692287, 1495962, 1392137], [1416536, 1706328, 1330862, 1692287, 1495962, 1392137, 415051], [1416536, 1706328, 1330862, 1692287, 1495962, 1392137, 415051, 5737], [1416536, 1706328, 1330862, 1692287, 1495962, 1392137, 415051, 5737, 879106]]",[5],HAR_Ambient_Sensor_Data,16 GB,SCAMPI (16 GB),65.57871001045156,64.75947139085156
328,440001,512,SCAMPI (0.5 GB),24.3354475498,5.926058146,16.72940942,17175.734375,"[4e-10, 4e-10, 4e-10, 0.18025940940000001, 0.2846429831, 0.48175502330000003, 0.6180962833, 0.7981133618, 0.9476154215, 0.9798905242]",0.8684954067,"[None, None, [3257, 46009], [148973, 346305, 347411], [184647, 208924, 261122, 364190], [345563, 182103, 344838, 272162, 184297], [261122, 208924, 184647, 186736, 364190, 263543], [200018, 262890, 177708, 193474, 208618, 181772, 179932], [199986, 241689, 177676, 193442, 208586, 157672, 181740, 179900], [200019, 262891, 177709, 193475, 208619, 157705, 181773, 179933, 99249]]",[2],Challenge2009TestSetA_101a,0.5 GB,SCAMPI (0.5 GB),0.9898941984878991,0.12139879178789903
329,440001,1024,SCAMPI (0.5 GB),24.4667747021,5.927893098,16.548492217,17175.734375,"[2.6057079368, 2.6057079368, 2.6057079368, 5.9556068911, 9.5802109231, 11.150859108, 19.9080980644, 24.8985230701, 33.9001149173, 50.2835390269]",1.4443620165,"[None, None, [353592, 354430], [421334, 435783, 436629], [419646, 417211, 411591, 354833], [419666, 417231, 411612, 354853, 418046], [417229, 419663, 354851, 411609, 418043, 352330], [354833, 417210, 418025, 419646, 353998, 411589, 358046], [419646, 417211, 411591, 354833, 418026, 353999, 358045, 437481], [423422, 427482, 422596, 424658, 433177, 420070, 351111, 431942, 437495]]",[5],Challenge2009TestSetA_101a,0.5 GB,SCAMPI (0.5 GB),7.091088705332912,5.646726688832912
330,440001,2048,SCAMPI (0.5 GB),23.012434721,5.845372185,15.168082443,17175.734375,"[32.5823680057, 32.5823680057, 32.5823680057, 69.6616851551, 116.5767096836, 167.5131343771, 190.2994846655, 377.0130788375, 444.2512139471, 543.8014250754]",2.028867365,"[None, None, [353000, 416212], [415941, 352729, 437056], [192695, 344828, 346310, 180996], [351161, 354484, 427533, 422654, 417284], [417205, 351086, 425046, 422582, 418826, 427459], [427414, 422946, 351042, 354361, 418774, 432287, 421711], [175525, 181087, 179246, 365014, 346400, 194946, 347876, 190148], [180743, 194974, 207216, 158119, 344951, 189811, 208313, 98951, 192825]]",[6],Challenge2009TestSetA_101a,0.5 GB,SCAMPI (0.5 GB),23.319550276010897,21.290682911010897
331,440001,4096,SCAMPI (0.5 GB),23.5085759163,4.8181613180000005,16.66274765,17175.734375,"[201.8406556975, 201.8406556975, 201.8406556975, 514.4941760441, 814.5684854023, 1882.822142613, 2181.7498562598, 2750.8924159637, 3400.6281786547, 4019.7999220922]",2.5383607244,"[None, None, [353744, 424381], [424110, 353880, 416676], [352876, 416081, 420637, 422705], [206376, 178807, 346351, 343758, 362377], [179497, 344813, 12431, 133721, 206318, 172119], [179497, 344813, 12431, 133721, 206318, 172119, 193002], [346461, 179666, 344229, 206881, 188348, 362490, 186131, 174095], [346461, 179666, 344229, 206881, 188348, 362490, 186131, 174095, 134999]]",[4],Challenge2009TestSetA_101a,0.5 GB,SCAMPI (0.5 GB),63.401892101830846,60.863531377430846
332,1439997,512,SCAMPI (16 GB),365.026676178,75.37542967,239.211940852,15689.9375,"[0.31258416040000003, 0.31258416040000003, 0.31258416040000003, 1.0043555618, 1.6272780514, 2.6159007082, 3.2742759923, 4.2735411193, 5.1667331754, 6.1452238502]",0.8056943126,"[None, None, [779914, 812268], [778808, 780068, 775433], [775435, 780070, 778811, 3224], [780068, 778807, 531160, 775429, 3223], [780018, 3171, 775398, 531120, 778769, 691291], [775404, 778779, 780032, 531133, 691304, 3191, 1180091], [691278, 775378, 531102, 779995, 778753, 3160, 686417, 802369], [3157, 346778, 314160, 691280, 778753, 802379, 269118, 775389, 531095]]",[2],EOG_one_hour_400_Hz,16 GB,SCAMPI (16 GB),2.4789562017510516,1.6732618891510516
333,1439997,1024,SCAMPI (16 GB),366.2286975384,69.869120366,243.412840353,16330.53125,"[9.964340874, 9.964340874, 9.964340874, 18.4677070893, 32.0868674986, 38.2940339195, 59.3904657583, 67.9627185347, 96.0144144867, 109.2395571142]",1.2503140921,"[None, None, [239124, 1324517], [775416, 780043, 1180100], [239135, 1324530, 273158, 400462], [625371, 775051, 346460, 268812, 605733], [223167, 675319, 215040, 497390, 1295537, 507678], [223167, 675319, 215040, 497390, 1295537, 507678, 751921], [507615, 672957, 860480, 215032, 310456, 1295491, 1179927, 223092], [360538, 214936, 672898, 833672, 1264037, 310403, 507552, 686314, 621767]]","[5, 7]",EOG_one_hour_400_Hz,16 GB,SCAMPI (16 GB),10.451772917271022,9.201458825171022
334,1439997,2048,SCAMPI (16 GB),377.5855352879,66.24622335,259.573659784,16007.015625,"[74.6421974366, 74.6421974366, 74.6421974366, 143.6710924541, 267.9077629951, 361.8197752019, 742.4570089036, 933.3002189808, 1027.7757609494, 1496.4441620544]",1.4877570278,"[None, None, [507203, 1263636], [1322698, 237326, 608323], [1324570, 239204, 497383, 223145], [223209, 917326, 497426, 1179986, 239144], [269088, 625658, 860546, 348357, 635872, 612831], [334354, 579870, 759583, 563081, 271400, 807138, 368672], [334354, 579870, 759583, 563081, 271400, 807138, 368672, 611019], [497360, 917252, 675259, 239209, 612758, 714608, 589329, 1295575, 1280861]]","[5, 8]",EOG_one_hour_400_Hz,16 GB,SCAMPI (16 GB),38.6839005537756,37.1961435259756
335,1439997,4096,SCAMPI (16 GB),403.7435362339,69.414428291,282.59207779,16576.453125,"[328.3562423631, 328.3562423631, 328.3562423631, 540.4613524086, 824.3165316566, 1541.7428707513, 3530.2387355843, 4312.2822954143, 5157.475614432, 5878.556360472]",2.5972050644,"[None, None, [237595, 1322963], [221514, 237529, 1322897], [1324509, 239138, 348257, 223121], [1324509, 239138, 348257, 223121, 286417], [776045, 118871, 1252295, 461656, 669222, 201554], [1253104, 1225201, 119550, 614140, 211805, 1160207, 687839], [1285741, 214270, 1163877, 859706, 926989, 784305, 953205, 1257807], [10961, 859927, 641026, 285594, 685730, 870110, 1236856, 251996, 1180490]]",[5],EOG_one_hour_400_Hz,16 GB,SCAMPI (16 GB),76.67174421174987,74.07453914734987
336,5231008,512,SCAMPI (1 GB),12.3638932705,3.432108292,5.759014108,4599.2578125,"[0.0014641571, 0.0014641571, 0.0014641571, 0.0077828904, 0.0144594448, 0.0325735969, 0.0397154393, 0.053992419800000004, 0.059800411500000004, 0.0651676902]",0.1562361743,"[None, None, [832883, 1802945], [832356, 2201633, 1802418], [156871, 1802417, 832355, 2201632], [695985, 4889906, 3428506, 4357006, 4587946], [4587988, 3428548, 4357048, 4889948, 3326408, 696027], [695987, 4889908, 3428508, 4357008, 4587948, 1561991, 3326368], [696032, 4889953, 3428553, 4357053, 4587993, 3326413, 1562036, 2157878], [4587909, 3428469, 4889869, 3326329, 4356969, 4859689, 695948, 2254129, 2477689]]",[4],WindTurbine,1 GB,SCAMPI (1 GB),0.2552796313848796,0.09904345708487958
337,5231008,1024,SCAMPI (1 GB),18.2074480057,3.516089133,9.944658499,4599.2578125,"[0.0051545205, 0.0051545205, 0.0051545205, 0.0410393296, 0.08772151360000001, 0.0957116115, 0.1470861403, 0.1664422026, 0.1913955947, 0.2116932547]",0.3271677311,"[None, None, [831835, 1801897], [1801915, 831853, 2201130], [2254090, 3428430, 4356930, 4587870], [3428419, 4356919, 2254079, 695898, 4587859], [3428420, 4356920, 2254080, 695899, 4587860, 3326280], [1561751, 695747, 4356768, 3428268, 2253928, 2009753, 2682668], [4356919, 3428419, 695898, 2254079, 2009904, 4587859, 1561902, 2682819], [2254078, 3428418, 4356918, 4587858, 695897, 3326278, 2157743, 4101758, 2682818]]",[5],WindTurbine,1 GB,SCAMPI (1 GB),0.46010135263874197,0.13293362153874194
338,5231008,2048,SCAMPI (1 GB),24.8585999012,3.933708594,14.692019901,4599.2578125,"[0.1318739939, 0.1318739939, 0.1318739939, 0.1872445116, 0.2472960458, 0.3111371059, 0.4204705141, 0.5128742559, 0.6946191140000001, 0.8280808533]",0.5475839864000001,"[None, None, [2253648, 4356488], [695578, 4356599, 2253759], [1561138, 4356155, 695134, 2253315], [695267, 4356288, 2253448, 1561271, 2157113], [695351, 4356372, 2253532, 1561355, 2009357, 2097377], [2097356, 695330, 2009336, 4356352, 2253511, 1561334, 2682251], [2097279, 4356274, 695253, 2253434, 1561257, 2157099, 2682174, 3163184], [2157127, 2253462, 695281, 4356302, 1561285, 2045647, 3325662, 2097307, 3163212]]",[2],WindTurbine,1 GB,SCAMPI (1 GB),0.9099894797743543,0.36240549337435424
